TABLE_NAME	COLUMN_NAME
property_info_additional_details	bedroom_4th_description
property_info_additional_details	bedroom_4th_dimensions
property_info_additional_details	bedroom_5th_description
property_info_additional_details	bedroom_5th_dimensions
property_info_additional_details	num_of_loft_areas
property_info_additional_details	loft_description
property_info_additional_details	loft_dimensions
property_info_additional_details	loft_dimensions_1st_floor
property_info_additional_details	loft_dimensions_2nd_floor
property_info_additional_details	unit_description
property_info_additional_details	miscellaneous_description
property_info_additional_details	pets_allowed
property_info_additional_details	pet_description
property_info_additional_details	weight_limit
property_info_additional_details	number_of_pets
property_info_additional_details	denother_dimensions
property_info_additional_details	bedroom_1_1_12_bath
property_info_additional_details	bedroom_1_1_bath
property_info_additional_details	bedroom_1_2_bath
property_info_additional_details	bedroom_1_rent
property_info_additional_details	bedroom_1_num_unfurn
property_info_additional_details	bedroom_2_1_12_bath
property_info_additional_details	bedroom_2_1_bath
property_info_additional_details	bedroom_2_2_bath
property_info_additional_details	bedroom_2_rent
property_info_additional_details	bedroom_2_num_unfurn
property_info_additional_details	bedroom_3_1_12_bath
property_info_additional_details	bedroom_3_1_bath
property_info_additional_details	bedroom_3_2_bath
property_info_additional_details	bedroom_3_rent
property_info_additional_details	bedroom_3_num_unfurn
property_info_additional_details	studio_1_12_bath
property_info_additional_details	studio_1_bath
property_info_additional_details	studio_2_bath
property_info_additional_details	avg_sqft_amt_for_a_1_bd
property_info_additional_details	avg_sqft_amt_for_a_2_bd
property_info_additional_details	avg_sqft_amt_for_a_3_bd
property_info_additional_details	avg_sqft_amt_for_a_stud
property_info_additional_details_history	property_additional_detail_id
property_info_additional_details_history	property_id
property_info_additional_details_history	over_all_property
property_info_additional_details_history	exterior_grounds
property_info_additional_details_history	exterior_structure
property_info_additional_details_history	roof
property_info_additional_details_history	ac_system
property_info_additional_details_history	electrical_system
property_info_additional_details_history	interior_structure
property_info_additional_details_history	plumbing_system
property_info_additional_details_history	kitchen
property_info_additional_details_history	bath_sink_qty
property_info_additional_details_history	bath_sink_top_qty
property_info_additional_details_history	bath_faucets_standard_qty
property_info_additional_details_history	bath_faucets_upgraded_qty
property_info_additional_details_history	bath_medicine_cabinet_qty
property_info_additional_details_history	bath_wall_mirrors_qty
property_info_additional_details_history	bath_plas_shower_surround_qty
property_info_additional_details_history	bath_shower_wall_surrounds_qty
property_info_additional_details_history	bath_shower_doorset_qty
property_info_additional_details_history	bath_tub_shower_pan_qty
property_info_additional_details_history	bath_toilet_qty
property_info_additional_details_history	bath_upgraded_kitchen_cabinet_qty
property_info_additional_details_history	bath_stand_kitchen_cabinet_qty
property_info_additional_details_history	door_replace_garage_qty
property_info_additional_details_history	door_replace_interior_qty
property_info_additional_details_history	door_replace_garage_motor_qty
property_info_additional_details_history	door_replace_new_windows_qty
property_info_additional_details_history	new_water_heater_qty
property_info_additional_details_history	kitchen_dishwasher_qty
property_info_additional_details_history	kitchen_garbage_disposal_qty
property_info_additional_details_history	kitchen_microwave_qty
property_info_additional_details_history	kitchen_refridgerator_qty
property_info_additional_details_history	kitchen_sink_faucet_qty
property_info_additional_details_history	kitchen_sink_qty
property_info_additional_details_history	kitchen_stove_qty
property_info_additional_details_history	kitchen_sink_hoods_qty
property_info_additional_details_history	flooring_carpeting_covers_per
property_info_additional_details_history	floor_carpeting_covers_select
property_info_additional_details_history	floor_vinyl_covers_per
property_info_additional_details_history	floor_vinyl_covers_select
property_info_additional_details_history	floor_ceramic_tile_covers_per
property_info_additional_details_history	floor_ceramic_tile_covers_select
property_info_additional_details_history	floor_porcelain_tile_covers_per
property_info_additional_details_history	floor_porcelain_tile_covers_select
property_info_additional_details_history	floor_stone_tile_covers_per
property_info_additional_details_history	floor_stone_tile_covers_select
property_info_additional_details_history	floor_wood_pergo_covers_per
property_info_additional_details_history	floor_wood_pergo_covers_select
property_info_additional_details_history	floor_other_finish_covers_per
property_info_additional_details_history	kitchen_countertops
property_info_additional_details_history	numdenother
property_info_additional_details_history	numloft
property_info_additional_details_history	bath_downstairs
property_info_additional_details_history	bedroom_downstairs
property_info_additional_details_history	great_room
property_info_additional_details_history	baths_34
property_info_additional_details_history	full_baths
property_info_additional_details_history	half_bath
property_info_additional_details_history	interior_description
property_info_additional_details_history	bath_downstairs_description
property_info_additional_details_history	dining_room_description
property_info_additional_details_history	dining_room_dimensions
property_info_additional_details_history	family_room_description
property_info_additional_details_history	family_room_dimensions
property_info_additional_details_history	living_room_description
property_info_additional_details_history	living_room_dimensions
property_info_additional_details_history	master_bath_description
property_info_additional_details_history	flooring_description
property_info_additional_details_history	furnishings_description
property_info_additional_details_history	kitchen_flooring
property_info_additional_details_history	great_room_dimensions
property_info_additional_details_history	master_bedroom_description
property_info_additional_details_history	master_bedroom_dimensions
property_info_additional_details_history	bedroom_2nd_description
property_info_additional_details_history	bedroom_2nd_dimensions
property_info_additional_details_history	bedroom_3rd_description
property_info_additional_details_history	bedroom_3rd_dimensions
property_info_additional_details_history	bedroom_4th_description
property_info_additional_details_history	bedroom_4th_dimensions
property_info_additional_details_history	bedroom_5th_description
property_info_additional_details_history	bedroom_5th_dimensions
property_info_additional_details_history	num_of_loft_areas
property_info_additional_details_history	loft_description
property_info_additional_details_history	loft_dimensions
property_info_additional_details_history	loft_dimensions_1st_floor
property_info_additional_details_history	loft_dimensions_2nd_floor
property_info_additional_details_history	unit_description
property_info_additional_details_history	miscellaneous_description
property_info_additional_details_history	pets_allowed
property_info_additional_details_history	pet_description
property_info_additional_details_history	weight_limit
property_info_additional_details_history	number_of_pets
property_info_additional_details_history	denother_dimensions
property_info_additional_details_history	bedroom_1_1_12_bath
property_info_additional_details_history	bedroom_1_1_bath
property_info_additional_details_history	bedroom_1_2_bath
property_info_additional_details_history	bedroom_1_rent
property_info_additional_details_history	bedroom_1_num_unfurn
property_info_additional_details_history	bedroom_2_1_12_bath
property_info_additional_details_history	bedroom_2_1_bath
property_info_additional_details_history	bedroom_2_2_bath
property_info_additional_details_history	bedroom_2_rent
property_info_additional_details_history	bedroom_2_num_unfurn
property_info_additional_details_history	bedroom_3_1_12_bath
property_info_additional_details_history	bedroom_3_1_bath
property_info_additional_details_history	bedroom_3_2_bath
property_info_additional_details_history	bedroom_3_rent
property_info_additional_details_history	bedroom_3_num_unfurn
property_info_additional_details_history	studio_1_12_bath
property_info_additional_details_history	studio_1_bath
property_info_additional_details_history	studio_2_bath
property_info_additional_details_history	avg_sqft_amt_for_a_1_bd
property_info_additional_details_history	avg_sqft_amt_for_a_2_bd
property_info_additional_details_history	avg_sqft_amt_for_a_3_bd
property_info_additional_details_history	avg_sqft_amt_for_a_stud
property_info_cron_estimated_price	est_id
property_info_cron_estimated_price	property_zipcode
property_info_cron_estimated_price	last_property_id
property_info_cron_estimated_price	created_at
property_info_details	property_detail_id
property_info_details	property_id
property_info_details	stories
property_info_details	spa
property_info_details	apt_suite
property_info_details	amenities_stove_id
property_info_details	amenities_refrigerator
property_info_details	amenities_dishwasher
property_info_details	amenities_washer_id
property_info_details	amenities_fireplace_id
property_info_details	amenities_parking_id
property_info_details	amenities_microwave
property_info_details	amenities_gated_community
property_info_details	photo2
property_info_details	caption2
property_info_details	photo3
property_info_details	caption3
property_info_details	photo4
property_info_details	caption4
property_info_details	photo5
property_info_details	caption5
property_info_details	interior_features
property_info_details	exterior_features
property_info_details	first_sale_type
property_info_details	second_sale_type
property_info_details	property_repair_price
property_info_details	reference
property_info_details	lot_sqft
property_info_details	lot_depth
property_info_details	lot_frontage
property_info_details	subdivision_name_xp
property_info_details	city
property_info_details	town
property_info_details	county
property_info_details	subdivision_number
property_info_details	subdivision_num_search
property_info_details	metro_map_coor
property_info_details	metro_map_page
property_info_details	metro_map_coor_xp
property_info_details	metro_map_page_xp
property_info_details	add_liv_area
property_info_details	total_liv_area
property_info_details	mh_year_built
property_info_details	beds_total_poss
property_info_details	pool_indoor
property_info_details	spa_indoor
property_info_details	model
property_info_details	built_desc
property_info_details	prop_desc
property_info_details	parking_spaces
property_info_details	carport_type
property_info_details	converted_garage
property_info_details	studio
property_info_details	condo_conversion
property_info_details	unit_desc
property_info_details	compass_point
property_info_details	house_faces
property_info_details	house_views
property_info_details	jr_high_school
property_info_details	high_school
property_info_details	elementary_school
property_info_details	association_features_available
property_info_details	association_fee_1
property_info_details	association_fee_1_type
property_info_details	association_name
property_info_details	association_fee_includes
property_info_details	assessment
property_info_details	assessment_amount
property_info_details	assessment_amount_type
property_info_details	sidlid
property_info_details	sidlid_annual_amount
property_info_details	sidlid_balance
property_info_details	association_fee_2
property_info_details	association_fee_2_type
property_info_details	master_plan_fee_amount
property_info_details	master_plan_fee_type
property_info_details	security
property_info_details	hoa_minimum_rental_cycle
property_info_details	age_restricted_community
property_info_details	services_available_on_site
property_info_details	on_site_staff
property_info_details	on_site_staff_includes
property_info_details	association_phone
property_info_details	restrictions
property_info_details	prop_amenities_description
property_info_details	maintenance
property_info_details	management
property_info_details	num_terraces
property_info_details	terrace_total_sqft
property_info_details	terrace_location
property_info_details	storage_unit_desc
property_info_details	storage_units_num
property_info_details	storage_unit_dim
property_info_details	storage_secure
property_info_details	lot_description
property_info_details	carport
property_info_details	parking_description
property_info_details	fence
property_info_details	fence_type
property_info_details	energy_description
property_info_details	pool_length
property_info_details	pool_width
property_info_details	pool_description
property_info_details	spa_description
property_info_details	equestrian_description
property_info_details	fall_spectacular
property_info_details	dishwasher_description
property_info_details	disposal_included
property_info_details	refrigerator_description
property_info_details	dryer_included
property_info_details	washer_dryer_location
property_info_details	dryer_utilities
property_info_details	fireplace_location
property_info_details	court_approval
property_info_details_history	property_detail_id
property_info_details_history	property_id
property_info_details_history	stories
property_info_details_history	spa
property_info_details_history	apt_suite
property_info_details_history	amenities_stove_id
property_info_details_history	amenities_refrigerator
property_info_details_history	amenities_dishwasher
property_info_details_history	amenities_washer_id
property_info_details_history	amenities_fireplace_id
property_info_details_history	amenities_parking_id
property_info_details_history	amenities_microwave
property_info_details_history	amenities_gated_community
property_info_details_history	photo2
property_info_details_history	caption2
property_info_details_history	photo3
property_info_details_history	caption3
property_info_details_history	photo4
property_info_details_history	caption4
property_info_details_history	photo5
property_info_details_history	caption5
property_info_details_history	interior_features
property_info_details_history	exterior_features
property_info_details_history	first_sale_type
property_info_details_history	second_sale_type
property_info_details_history	property_repair_price
property_info_details_history	reference
property_info_details_history	lot_sqft
property_info_details_history	lot_depth
property_info_details_history	lot_frontage
property_info_details_history	subdivision_name_xp
property_info_details_history	city
property_info_details_history	town
property_info_details_history	county
property_info_details_history	subdivision_number
property_info_details_history	subdivision_num_search
property_info_details_history	metro_map_coor
property_info_details_history	metro_map_page
property_info_details_history	metro_map_coor_xp
property_info_details_history	metro_map_page_xp
property_info_details_history	add_liv_area
property_info_details_history	total_liv_area
property_info_details_history	mh_year_built
property_info_details_history	beds_total_poss
property_info_details_history	pool_indoor
property_info_details_history	spa_indoor
property_info_details_history	model
property_info_details_history	built_desc
property_info_details_history	prop_desc
property_info_details_history	parking_spaces
property_info_details_history	carport_type
property_info_details_history	converted_garage
property_info_details_history	studio
property_info_details_history	condo_conversion
property_info_details_history	unit_desc
property_info_details_history	compass_point
property_info_details_history	house_faces
property_info_details_history	house_views
property_info_details_history	jr_high_school
property_info_details_history	high_school
property_info_details_history	elementary_school
property_info_details_history	association_features_available
property_info_details_history	association_fee_1
property_info_details_history	association_fee_1_type
property_info_details_history	association_name
property_info_details_history	association_fee_includes
property_info_details_history	assessment
property_info_details_history	assessment_amount
property_info_details_history	assessment_amount_type
property_info_details_history	sidlid
property_info_details_history	sidlid_annual_amount
property_info_details_history	sidlid_balance
property_info_details_history	association_fee_2
property_info_details_history	association_fee_2_type
property_info_details_history	master_plan_fee_amount
property_info_details_history	master_plan_fee_type
property_info_details_history	security
property_info_details_history	hoa_minimum_rental_cycle
property_info_details_history	age_restricted_community
property_info_details_history	services_available_on_site
property_info_details_history	on_site_staff
property_info_details_history	on_site_staff_includes
property_info_details_history	association_phone
property_info_details_history	restrictions
property_info_details_history	prop_amenities_description
property_info_details_history	maintenance
property_info_details_history	management
property_info_details_history	num_terraces
property_info_details_history	terrace_total_sqft
property_info_details_history	terrace_location
property_info_details_history	storage_unit_desc
property_info_details_history	storage_units_num
property_info_details_history	storage_unit_dim
property_info_details_history	storage_secure
property_info_details_history	lot_description
property_info_details_history	carport
property_info_details_history	parking_description
property_info_details_history	fence
property_info_details_history	fence_type
property_info_details_history	energy_description
property_info_details_history	pool_length
property_info_details_history	pool_width
property_info_details_history	pool_description
property_info_details_history	spa_description
property_info_details_history	equestrian_description
property_info_details_history	fall_spectacular
property_info_details_history	dishwasher_description
property_info_details_history	disposal_included
property_info_details_history	refrigerator_description
property_info_details_history	dryer_included
property_info_details_history	washer_dryer_location
property_info_details_history	dryer_utilities
property_info_details_history	fireplace_location
property_info_details_history	court_approval
property_info_history	history_id
property_info_history	property_id
property_info_history	year_biult_id
property_info_history	pool
property_info_history	garages
property_info_history	mid
property_info_history	property_title
property_info_history	house_square_footage
property_info_history	lot_acreage
property_info_history	property_type
property_info_history	property_price
property_info_history	bathrooms
property_info_history	bedrooms
property_info_history	description
property_info_history	property_street
property_info_history	property_state_id
property_info_history	property_county_id
property_info_history	property_city_id
property_info_history	property_zipcode
property_info_history	property_uploaded_date
property_info_history	property_updated_date
property_info_history	property_expire_date
property_info_history	photo1
property_info_history	caption1
property_info_history	getlongitude
property_info_history	getlatitude
property_info_history	estimated_price
property_info_history	percentage_depreciation_value
property_info_history	property_status
property_info_history	user_session_id
property_info_history	visible
property_info_history	sub_type
property_info_history	area
property_info_history	subdivision
property_info_history	schools
property_info_history	community_name
property_info_history	community_features
property_info_history	property_fetatures
property_info_history	mls_sysid
property_info_history	street_number
property_info_history	street_name
property_info_history	building_number
property_info_history	location
property_info_history	property_type_mls
property_info_history	elevator_floor
property_info_history	converted_to_real_property
property_info_history	manufactured
property_info_history	ownership
property_info_history	building_description
property_info_history	mls_name
property_info_history	public_remarks
property_price_comp_tool	comp_tool_id
property_price_comp_tool	comp_tool_first_name
property_price_comp_tool	comp_tool_email
property_price_comp_tool	comp_tool_phone
registration_step1	mid
registration_step1	username
registration_step1	password
registration_step1	member_type
registration_step1	join_date
registration_step2	regstep2_id
registration_step2	mid
registration_step2	state_id
registration_step2	county_id
registration_step2	city_id
registration_step2	zipcode_id
registration_step2	total_amount
registration_step2	step2_date
registration_step2	payment_status
registration_step2	payment_type
registration_step2	reference
registration_step2	TRID
registration_step2	subscription_date
registration_step2	expire_date
repair_cost_details	repair_cost_id
repair_cost_details	repair_cost_title_id
repair_cost_details	repair_cost_detail_title
repair_cost_details	repair_cost
repair_cost_title	repair_cost_title_id
repair_cost_title	repair_cost_title_text
saved_agent	saved_id
saved_agent	agent_id
saved_agent	mid
saved_agent	saved_timestamp
saved_listing	save_id
saved_listing	property_id
saved_listing	mid
saved_listing	save_date
seller_join	seller_id
seller_join	mid
seller_join	first_name
seller_join	middle_name
seller_join	last_name
seller_join	address1
seller_join	address2
seller_join	zipcode
seller_join	phone
seller_join	AUDIT_EXPIRE_DATE
sqft_range	sqft_id
sqft_range	lot_size_id
sqft_range	sqft_name
state	stid
state	state_name
state	state_code
state	country_id
subscription_plans	id
subscription_plans	service_name
subscription_plans	price
subscription_plans	price_type
subscription_plans	period
subscription_plans	created_at
subscription_plans	updated_at
t_table_2_tail	df
t_table_2_tail	tail_50
t_table_2_tail	tail_60
t_table_2_tail	tail_70
t_table_2_tail	tail_80
t_table_2_tail	tail_90
t_table_2_tail	tail_95
t_table_2_tail	tail_96
t_table_2_tail	tail_98
t_table_2_tail	tail_99
t_table_2_tail	tail_99_5
t_table_2_tail	tail_99_8
t_table_2_tail	tail_99_9
t_table_2_tail	tail_99_975
t_table_2_tail	tail_99_99
t_table_2_tail	tail_99_995
tbl_AuthAssignment	itemname
tbl_AuthAssignment	userid
tbl_AuthAssignment	bizrule
tbl_AuthAssignment	data
tbl_AuthItem	name
tbl_AuthItem	type
tbl_AuthItem	description
tbl_AuthItem	bizrule
tbl_AuthItem	data
tbl_AuthItemChild	parent
tbl_AuthItemChild	child
tbl_Rights	itemname
tbl_Rights	type
tbl_Rights	weight
tbl_ad_client	id
tbl_ad_client	ad_category_id
tbl_ad_client	company_name
tbl_ad_client	rep_name
tbl_ad_client	company_logo
tbl_ad_client	company_address
tbl_ad_client	company_website
tbl_ad_client	contact_phone_number
tbl_ad_client	alt_contact_phone_number
tbl_ad_client	contact_email
tbl_ad_client	alt_contact_email
tbl_ad_client	ad_tag_line
tbl_ad_client	ad_description
tbl_ad_client	ad_confirmation_message
tbl_ad_client	message_to_advertiser
tbl_ad_client	updated_at
tbl_ad_client	created_at
tbl_ad_client	status
tbl_ad_client	for_all
tbl_ad_client_activity	id
tbl_ad_client_activity	status_activity
tbl_ad_client_activity	client_id
tbl_ad_client_activity	user_id
tbl_ad_client_activity	user_first_name
tbl_ad_client_activity	user_last_name
tbl_ad_client_activity	user_phone_number
tbl_ad_client_activity	user_email
tbl_ad_client_activity	user_address
tbl_ad_client_activity	user_comment
tbl_ad_client_activity	user_lon
tbl_ad_client_activity	user_lat
tbl_ad_client_activity	created_at
tbl_ad_client_activity	updated_at
tbl_ad_client_category	id
tbl_ad_client_category	ad_category
tbl_ad_client_city	id
tbl_ad_client_city	ad_client_id
tbl_ad_client_city	ad_city_id
tbl_ad_client_county	id
tbl_ad_client_county	ad_client_id
tbl_ad_client_county	ad_county_id
tbl_ad_client_state	id
tbl_ad_client_state	ad_client_id
tbl_ad_client_state	ad_state_id
tbl_ad_client_zipcode	id
tbl_ad_client_zipcode	ad_client_id
tbl_ad_client_zipcode	ad_zipcode_id
tbl_alerts_messages	id
tbl_alerts_messages	document
tbl_alerts_messages	created_at
tbl_alerts_scheduled_messages	id
tbl_alerts_scheduled_messages	date
tbl_alerts_scheduled_messages	message_1
tbl_alerts_scheduled_messages	message_2
tbl_alerts_scheduled_messages	message_3
tbl_chat	id_chat
tbl_chat	owner_room
tbl_chat	collocutor_id
tbl_chat	author_id
tbl_chat	chat_message
tbl_chat	chat_created
tbl_chat	type
tbl_clark_records_add_fields	id
tbl_clark_records_add_fields	owner_name_1
tbl_clark_records_add_fields	owner_name_2
tbl_clark_records_add_fields	owner_name
tbl_clark_records_add_fields	mailing_address_street
tbl_clark_records_add_fields	mailing_address_city
tbl_clark_records_add_fields	mailing_address_state
tbl_clark_records_add_fields	mailing_address_zip
tbl_clark_records_add_fields	property_id
tbl_comment	id
tbl_comment	content
tbl_comment	status
tbl_comment	create_time
tbl_comment	author
tbl_comment	email
tbl_comment	url
tbl_comment	post_id
tbl_cron_market_info_area	id
tbl_cron_market_info_area	area
tbl_cron_market_info_area	date
tbl_cron_market_info_area	total
tbl_cron_market_info_area	sale
tbl_cron_market_info_area	sold
tbl_cron_market_info_area	foreclosure
tbl_cron_market_info_area	short_sales
tbl_cron_market_info_area	avg_price
tbl_cron_market_info_area	high_ppsf
tbl_cron_market_info_area	low_ppsf
tbl_cron_market_info_area	avg_ppsf
tbl_cron_market_info_city	id
tbl_cron_market_info_city	city_id
tbl_cron_market_info_city	date
tbl_cron_market_info_city	total
tbl_cron_market_info_city	sale
tbl_cron_market_info_city	sold
tbl_cron_market_info_city	foreclosure
tbl_cron_market_info_city	short_sales
tbl_cron_market_info_city	avg_price
tbl_cron_market_info_city	high_ppsf
tbl_cron_market_info_city	low_ppsf
tbl_cron_market_info_city	avg_ppsf
tbl_cron_market_info_county	id
tbl_cron_market_info_county	county_id
tbl_cron_market_info_county	date
tbl_cron_market_info_county	total
tbl_cron_market_info_county	sale
tbl_cron_market_info_county	sold
tbl_cron_market_info_county	foreclosure
tbl_cron_market_info_county	short_sales
tbl_cron_market_info_county	avg_price
tbl_cron_market_info_county	high_ppsf
tbl_cron_market_info_county	low_ppsf
tbl_cron_market_info_county	avg_ppsf
tbl_cron_market_info_state	id
tbl_cron_market_info_state	state_id
tbl_cron_market_info_state	date
tbl_cron_market_info_state	total
tbl_cron_market_info_state	sale
tbl_cron_market_info_state	sold
tbl_cron_market_info_state	foreclosure
tbl_cron_market_info_state	short_sales
tbl_cron_market_info_state	avg_price
tbl_cron_market_info_state	high_ppsf
tbl_cron_market_info_state	low_ppsf
tbl_cron_market_info_state	avg_ppsf
tbl_cron_market_info_subdivision	id
tbl_cron_market_info_subdivision	subdivision
tbl_cron_market_info_subdivision	date
tbl_cron_market_info_subdivision	total
tbl_cron_market_info_subdivision	sale
tbl_cron_market_info_subdivision	sold
tbl_cron_market_info_subdivision	foreclosure
tbl_cron_market_info_subdivision	short_sales
tbl_cron_market_info_subdivision	avg_price
tbl_cron_market_info_subdivision	high_ppsf
tbl_cron_market_info_subdivision	low_ppsf
tbl_cron_market_info_subdivision	avg_ppsf
tbl_cron_market_info_zipcode	id
tbl_cron_market_info_zipcode	zipcode_id
tbl_cron_market_info_zipcode	date
tbl_cron_market_info_zipcode	total
tbl_cron_market_info_zipcode	sale
tbl_cron_market_info_zipcode	sold
tbl_cron_market_info_zipcode	foreclosure
tbl_cron_market_info_zipcode	short_sales
tbl_cron_market_info_zipcode	avg_price
tbl_cron_market_info_zipcode	high_ppsf
tbl_cron_market_info_zipcode	low_ppsf
tbl_cron_market_info_zipcode	avg_ppsf
tbl_details_map_shapes	id
tbl_details_map_shapes	session_id
tbl_details_map_shapes	prop_id
tbl_details_map_shapes	shape
tbl_details_map_shapes	excluded_props_by_shape
tbl_details_map_shapes	created_at
tbl_landing_page	id
tbl_landing_page	title
tbl_landing_page	status
tbl_landing_page	search_id
tbl_landing_page	post_top_id
tbl_landing_page	post_bottom_id
tbl_landing_page	created_at
tbl_landing_page	updated_at
tbl_lookup	id
tbl_lookup	name
tbl_lookup	code
tbl_lookup	type
tbl_lookup	position
tbl_membership_options	id
tbl_membership_options	landing_id
tbl_membership_options	first_title
tbl_membership_options	first_color
tbl_membership_options	first_price
tbl_membership_options	first_text
tbl_membership_options	second_title
tbl_membership_options	second_color
tbl_membership_options	second_price
tbl_membership_options	second_text
tbl_membership_options	third_title
tbl_membership_options	third_color
tbl_membership_options	third_price
tbl_membership_options	third_text
tbl_migration	version
tbl_migration	apply_time
tbl_planned_email_alerts	id
tbl_planned_email_alerts	saved_search_id
tbl_planned_email_alerts	property_id
tbl_planned_email_alerts	email_freq
tbl_post	id
tbl_post	title
tbl_post	content
tbl_post	tags
tbl_post	status
tbl_post	create_time
tbl_post	update_time
tbl_post	author_id
tbl_profiles	user_id
tbl_profiles	first_name
tbl_profiles	last_name
tbl_profiles_fields	id
tbl_profiles_fields	varname
tbl_profiles_fields	title
tbl_profiles_fields	field_type
tbl_profiles_fields	field_size
tbl_profiles_fields	field_size_min
tbl_profiles_fields	required
tbl_profiles_fields	match
tbl_profiles_fields	range
tbl_profiles_fields	error_message
tbl_profiles_fields	other_validator
tbl_profiles_fields	default
tbl_profiles_fields	widget
tbl_profiles_fields	widgetparams
tbl_profiles_fields	position
tbl_profiles_fields	visible
tbl_property_info_cron_load_photo	id
tbl_property_info_cron_load_photo	mls_sysid
tbl_property_info_cron_load_photo	process
tbl_property_info_cron_load_photo	created_at
tbl_property_info_cron_load_photo	process_at
tbl_property_info_event_log	id
tbl_property_info_event_log	type
tbl_property_info_event_log	property_id
tbl_property_info_event_log	run_at
tbl_property_info_slug	id
tbl_property_info_slug	property_id
tbl_property_info_slug	slug
tbl_property_info_slug	created_at
tbl_property_info_slug	updated_at
tbl_saved_search_criteria	id
tbl_saved_search_criteria	saved_search_id
tbl_saved_search_criteria	attr_name
tbl_saved_search_criteria	attr_value
tbl_saved_search_criteria	updated_at
tbl_saved_search_criteria	created_at
tbl_saved_search_emails	id
tbl_saved_search_emails	saved_search_id
tbl_saved_search_emails	email
tbl_saved_searches	id
tbl_saved_searches	user_id
tbl_saved_searches	name
tbl_saved_searches	email_alert_freq
tbl_saved_searches	expiry_date
tbl_saved_searches	updated_at
tbl_saved_searches	created_at
tbl_session	id
tbl_session	expire
tbl_session	data
tbl_subscription_ipn_log	id
tbl_subscription_ipn_log	txn_type
tbl_subscription_ipn_log	subscr_id
tbl_subscription_ipn_log	user_id
tbl_subscription_ipn_log	custom
tbl_subscription_ipn_log	process_step
tbl_subscription_ipn_log	full_post
tbl_subscription_ipn_log	created_at
tbl_subscription_ipn_log	updated_at
tbl_subscription_transactions	id
tbl_subscription_transactions	user_id
tbl_subscription_transactions	site_sbsrc_id
tbl_subscription_transactions	txn_id
tbl_subscription_transactions	payment_date
tbl_subscription_transactions	txn_type
tbl_subscription_transactions	subscr_id
tbl_subscription_transactions	recurring
tbl_subscription_transactions	item_name
tbl_subscription_transactions	payment_status
tbl_subscription_transactions	payment_gross
tbl_subscription_transactions	mc_gross
tbl_subscription_transactions	mc_currency
tbl_subscription_transactions	business
tbl_subscription_transactions	payer_status
tbl_subscription_transactions	payer_email
tbl_subscription_transactions	receiver_email
tbl_subscription_transactions	custom
tbl_subscription_transactions	full_txn_info
tbl_subscription_transactions	created_at
tbl_subscription_transactions	updated_at
tbl_subscriptions	id
tbl_subscriptions	user_id
tbl_subscriptions	trans_id
tbl_subscriptions	subscr_id
tbl_subscriptions	subscription_id
tbl_subscriptions	payment_date
tbl_subscriptions	status
tbl_subscriptions	items_count
tbl_subscriptions	created_at
tbl_subscriptions	updated_at
tbl_tag	id
tbl_tag	name
tbl_tag	frequency
tbl_user_oauth	user_id
tbl_user_oauth	provider
tbl_user_oauth	identifier
tbl_user_oauth	profile_cache
tbl_user_oauth	session_data
tbl_user_property_info	id
tbl_user_property_info	user_id
tbl_user_property_info	mls_sysid
tbl_user_property_info	mls_name
tbl_user_property_info	user_property_status
tbl_user_property_info	user_property_note
tbl_user_property_info	create_date
tbl_user_property_info	last_viewed_date
tbl_user_property_info	last_changed_date
tbl_users	id
tbl_users	username
tbl_users	password
tbl_users	activkey
tbl_users	superuser
tbl_users	status
tbl_users	create_at
tbl_users	lastvisit_at
tbl_users_profiles	user_profile_id
tbl_users_profiles	mid
tbl_users_profiles	first_name
tbl_users_profiles	middle_name
tbl_users_profiles	last_name
tbl_users_profiles	office
tbl_users_profiles	street_address
tbl_users_profiles	street_number
tbl_users_profiles	address2
tbl_users_profiles	state
tbl_users_profiles	country
tbl_users_profiles	city
tbl_users_profiles	zipcode
tbl_users_profiles	phone
tbl_users_profiles	phone_office
tbl_users_profiles	phone_fax
tbl_users_profiles	phone_home
tbl_users_profiles	phone_mobile
tbl_users_profiles	website_url
tbl_users_profiles	tagline
tbl_users_profiles	years_of_experience
tbl_users_profiles	years_of_experience_text
tbl_users_profiles	area_expertise
tbl_users_profiles	area_expertise_text
tbl_users_profiles	about_me
tbl_users_profiles	upload_photo
tbl_users_profiles	office_logo
tbl_users_profiles	upload_logo
tbl_users_profiles	listing_type
tbl_users_profiles	payment_type
tbl_users_profiles	join_date
tbl_users_profiles	join_only_date
tbl_users_profiles	membership_expire_date
tbl_users_profiles	membership_subscription_date
tbl_users_profiles	audit_expire_date
tbl_users_profiles	profile_completion_percentage
tbl_users_profiles	rating_average
tbl_users_profiles	agent_last_login
tbl_users_profiles	agent_comments
tbl_users_profiles	profile_notification
tbl_users_profiles	website_notification
tbl_users_profiles	listings_notification
tbl_users_profiles	subscription
tbl_users_profiles	timestamp
transcation	TRID
transcation	mid
transcation	reference_code
transcation	reference_id
transcation	amount
transcation	date_time
transcation	payment_transaction_info
transcation	payer_email
transcation	expire_date
transcation	ip_address
transcation_ebooks	TRID
transcation_ebooks	mid
transcation_ebooks	reference_code
transcation_ebooks	reference_id
transcation_ebooks	amount
transcation_ebooks	date_time
transcation_ebooks	payment_transaction_info
transcation_ebooks	payer_email
transcation_ebooks	expire_date
transcation_ebooks	ip_address
tut_starrating	agent_id
tut_starrating	voter_id
